_id,question_id,question_title,answers[0].text,answers[1].text,answers[2].text,answers[3].text,answers[0].is_correct,answers[1].is_correct,answers[2].is_correct,answers[3].is_correct,region,topic[0],topic[1],topic[2],difficulty
666388809d00580d4ad50cb7,148,Who was the first Indian to win a Nobel Prize?,Rabindranath Tagore,C.V. Raman,Mother Teresa,Amartya Sen,true,false,false,false,India,FamousPersonalities,History,,Easy
666388809d00580d4ad50cb8,149,Who is the founder of the Indian Space Research Organisation (ISRO)?,Vikram Sarabhai,Satish Dhawan,K. Sivan,A.P.J. Abdul Kalam,true,false,false,false,India,FamousPersonalities,History,,Easy
666388809d00580d4ad50cb9,150,"Who is the co-founder of Infosys, one of India's largest IT companies?",Narayana Murthy,Azim Premji,Nandan Nilekani,Shiv Nadar,true,false,false,false,India,FamousPersonalities,History,,Easy
666388809d00580d4ad50cba,151,Which Indian cricketer is known as the 'Little Master'?,Sunil Gavaskar,Sachin Tendulkar,Rahul Dravid,Sourav Ganguly,true,false,false,false,India,FamousPersonalities,History,,Easy
666388809d00580d4ad50cbb,152,Who is known as the 'Iron Lady of Manipur'?,Irom Sharmila,Mary Kom,Pramila Devi,Indira Gandhi,true,false,false,false,India,FamousPersonalities,History,,Medium
666388809d00580d4ad50cbc,153,Who was the first Indian woman to climb Mount Everest?,Bachendri Pal,Arunima Sinha,Santosh Yadav,Premlata Agarwal,true,false,false,false,India,FamousPersonalities,History,,Medium
666388809d00580d4ad50cbd,154,Who is the first Indian actor to win an Academy Award (Oscar)?,Bhanu Athaiya,Satyajit Ray,A.R. Rahman,Resul Pookutty,true,false,false,false,India,FamousPersonalities,History,,Hard
666388809d00580d4ad50cbe,155,Who is the author of the famous book 'The God of Small Things'?,Arundhati Roy,Jhumpa Lahiri,Anita Desai,Vikram Seth,true,false,false,false,India,FamousPersonalities,History,,Medium
666388809d00580d4ad50cbf,156,Who is known as the 'Tiger of Mysore'?,Tipu Sultan,Haider Ali,Krishnadevaraya,Shivaji Maharaj,true,false,false,false,India,FamousPersonalities,History,,Easy
666388809d00580d4ad50cc0,157,Who is the founder of the 'Art of Living' foundation?,Sri Sri Ravi Shankar,Baba Ramdev,Osho,Sadhguru,true,false,false,false,India,FamousPersonalities,History,,Easy
666388809d00580d4ad50cc1,158,Who is the first Indian to receive a Nobel Prize in Physics?,C.V. Raman,S.N. Bose,Homi Bhabha,Meghnad Saha,true,false,false,false,India,FamousPersonalities,History,,Medium
666388809d00580d4ad50cc2,159,"Who is the chairman of the Adani Group, one of India's largest conglomerates?",Gautam Adani,Mukesh Ambani,Ratan Tata,Kumar Mangalam Birla,true,false,false,false,India,FamousPersonalities,History,,Easy
666388809d00580d4ad50cc3,160,Who was the first woman President of India?,Pratibha Patil,Indira Gandhi,Sarojini Naidu,Sucheta Kriplani,true,false,false,false,India,FamousPersonalities,History,,Easy
666388809d00580d4ad50cc4,161,Who is known as the 'Father of Indian Cinema'?,Dadasaheb Phalke,Raj Kapoor,Satyajit Ray,Guru Dutt,true,false,false,false,India,FamousPersonalities,History,,Medium
666388809d00580d4ad50cc5,162,Who is the first Indian to travel in space?,Rakesh Sharma,Kalpana Chawla,Sunita Williams,Radhakrishnan,true,false,false,false,India,FamousPersonalities,History,,Medium
666388809d00580d4ad50cc6,163,"Which Indian city is known as the ""City of Lakes""?",Udaipur,Nainital,Bhopal,Srinagar,true,false,false,false,India,Tourism,Geography,,Medium
666388809d00580d4ad50cc7,164,Where is the famous Sun Temple located in India?,Konark,Khajuraho,Hampi,Mahabalipuram,true,false,false,false,India,Tourism,Geography,,Easy
666388809d00580d4ad50cc8,165,What is the main attraction of Rann of Kutch in Gujarat?,White Desert,Sand Dunes,Tea Gardens,Wildlife Sanctuaries,true,false,false,false,India,Tourism,Geography,,Easy
666388809d00580d4ad50cc9,166,Where is the Valley of Flowers National Park located?,Uttarakhand,Himachal Pradesh,Jammu & Kashmir,Sikkim,true,false,false,false,India,Tourism,Geography,,Medium
666388809d00580d4ad50cca,167,Which city is famous for its Golden Temple?,Amritsar,Varanasi,Jaipur,Ahmedabad,true,false,false,false,India,Tourism,Geography,,Easy
666388809d00580d4ad50ccb,168,What is the capital city of the Union Territory of Andaman and Nicobar Islands?,Port Blair,Daman,Lakshadweep,Silvassa,true,false,false,false,India,Tourism,Geography,,Easy
666388809d00580d4ad50ccc,169,Which Indian state is known for the festival of Bihu?,Assam,West Bengal,Odisha,Bihar,true,false,false,false,India,Tourism,Geography,,Medium
666388809d00580d4ad50ccd,170,Which place in India is famous for its tea gardens?,Darjeeling,Ooty,Munnar,Coorg,true,false,false,false,India,Tourism,Geography,,Medium
666388809d00580d4ad50cce,171,Where is the UNESCO World Heritage site 'Ellora Caves' located?,Maharashtra,Karnataka,Madhya Pradesh,Andhra Pradesh,true,false,false,false,India,Tourism,Geography,,Easy
666388809d00580d4ad50ccf,172,"Which Indian city is known as the ""Pink City""?",Jaipur,Jodhpur,Udaipur,Bikaner,true,false,false,false,India,Tourism,Geography,,Easy
666388809d00580d4ad50cd0,173,Which Indian state is home to the Sundarbans mangrove forest?,West Bengal,Odisha,Andhra Pradesh,Tamil Nadu,true,false,false,false,India,Tourism,Geography,,Easy
666388809d00580d4ad50cd1,174,What is the primary attraction of Hampi in Karnataka?,Ancient Ruins,Beaches,Backwaters,Wildlife,true,false,false,false,India,Tourism,Geography,,Easy
666388809d00580d4ad50cd2,175,"Which Indian state is known as the ""Land of the Rising Sun""?",Arunachal Pradesh,Assam,Manipur,Sikkim,true,false,false,false,India,Tourism,Geography,,Medium
666388809d00580d4ad50cd3,176,Which river flows through the city of Varanasi?,Ganges,Yamuna,Narmada,Godavari,true,false,false,false,India,Tourism,Geography,,Easy
666388809d00580d4ad50cd4,177,Where is the Gateway of India located?,Mumbai,New Delhi,Kolkata,Chennai,true,false,false,false,India,Tourism,Geography,,Easy
666388809d00580d4ad50cd5,178,Which fort in India is famous for the Palace of Mirrors?,Amber Fort,Mehrangarh Fort,Golconda Fort,Agra Fort,true,false,false,false,India,Tourism,Geography,,Medium
666388809d00580d4ad50cd6,179,Which Indian state is famous for the Hornbill Festival?,Nagaland,Meghalaya,Mizoram,Tripura,true,false,false,false,India,Tourism,Geography,,Medium
666388809d00580d4ad50cd7,180,"Who is known as the ""Father of the Indian Constitution""?",Dr. B.R. Ambedkar,Mahatma Gandhi,Jawaharlal Nehru,Sardar Patel,true,false,false,false,India,Civics,,,Easy
666388809d00580d4ad50cd8,181,What is the maximum strength of the Lok Sabha?,552,545,550,555,true,false,false,false,India,Civics,,,Easy
666388809d00580d4ad50cd9,182,Who appoints the Chief Justice of India?,The President,The Prime Minister,The Parliament,The Law Minister,true,false,false,false,India,Civics,,,Medium
666388809d00580d4ad50cda,183,Which Article of the Indian Constitution deals with the Right to Equality?,Article 14,Article 21,Article 19,Article 32,true,false,false,false,India,Civics,,,Medium
666388809d00580d4ad50cdb,184,What is the term length for a member of the Rajya Sabha?,6 years,5 years,4 years,2 years,true,false,false,false,India,Civics,,,Medium
666388809d00580d4ad50cdc,185,Which constitutional body is responsible for the conduct of elections in India?,Election Commission of India,Supreme Court of India,Parliament,Union Public Service Commission,true,false,false,false,India,Civics,,,Easy
666388809d00580d4ad50cdd,186,What is the minimum age requirement to become a member of the Lok Sabha?,25 years,30 years,35 years,21 years,true,false,false,false,India,Civics,,,Medium
666388809d00580d4ad50cde,187,Who was the first female Speaker of the Lok Sabha?,Meira Kumar,Sumitra Mahajan,Sarojini Naidu,Indira Gandhi,true,false,false,false,India,Civics,,,Hard
666388809d00580d4ad50cdf,188,What is the primary function of the Judiciary in India?,Interpret and uphold the Constitution,Make laws,Enforce laws,Execute policies,true,false,false,false,India,Civics,,,Medium
666388809d00580d4ad50ce0,189,Who is the head of the executive branch in India?,The President,The Prime Minister,The Chief Justice,The Governor,true,false,false,false,India,Civics,,,Easy
666388809d00580d4ad50ce1,190,Which body is responsible for approving the budget in India?,Parliament,Supreme Court,President,Election Commission,true,false,false,false,India,Civics,,,Medium
666388809d00580d4ad50ce2,191,Which fundamental right is guaranteed under Article 21 of the Indian Constitution?,Right to Life,Right to Freedom,Right to Equality,Right to Education,true,false,false,false,India,Civics,,,Medium
666388809d00580d4ad50ce3,192,How many members can the President nominate to the Rajya Sabha?,12,10,14,8,true,false,false,false,India,Civics,,,Hard
666388809d00580d4ad50ce4,193,Who presides over the joint sitting of the Parliament of India?,The Speaker of the Lok Sabha,The President,The Prime Minister,The Vice-President,true,false,false,false,India,Civics,,,Hard
666388809d00580d4ad50ce5,194,Which body advises the President on the appointment of judges to the Supreme Court?,Collegium,Cabinet,Parliament,Election Commission,true,false,false,false,India,Civics,,,Hard
666388809d00580d4ad50ce6,195,What is the role of the Finance Commission in India?,Recommend financial distribution between the Center and States,Audit government expenditures,Plan economic policies,Conduct monetary policy,true,false,false,false,India,Civics,,,Medium
666388809d00580d4ad50ce7,196,Who is the Supreme Commander of the Armed Forces in India?,The President,The Prime Minister,The Defense Minister,The Chief of Defense Staff,true,false,false,false,India,Civics,,,Medium
666388809d00580d4ad50ce8,197,What is the tenure of the Vice President of India?,5 years,4 years,6 years,7 years,true,false,false,false,India,Civics,,,Easy
666388809d00580d4ad50ce9,198,Which article in the Indian Constitution provides for the imposition of President's rule in a state?,Article 356,Article 352,Article 360,Article 370,true,false,false,false,India,Civics,,,Hard
666388809d00580d4ad50cea,199,What is the main purpose of the Public Accounts Committee in the Parliament?,Examine government expenditure,Formulate government policies,Draft laws,Handle judiciary matters,true,false,false,false,India,Civics,,,Hard
666388809d00580d4ad50ceb,200,Who is the current Speaker of the House of Representatives (as of 2024)?,Mike Johnson,Kevin McCarthy,Nancy Pelosi,Hakeem Jeffries,true,false,false,false,USA,Politics,,,Medium
666388809d00580d4ad50cec,201,Which amendment to the U.S. Constitution gives citizens the right to bear arms?,Second Amendment,First Amendment,Third Amendment,Fourth Amendment,true,false,false,false,USA,Politics,,,Easy
666388809d00580d4ad50ced,202,Who has the power to veto bills passed by Congress?,The President,The Vice President,The Speaker of the House,The Chief Justice,true,false,false,false,USA,Politics,,,Medium
666388809d00580d4ad50cee,203,Which U.S. state has the most electoral votes in presidential elections?,California,Texas,Florida,New York,true,false,false,false,USA,Politics,,,Hard
666388809d00580d4ad50cef,204,Who is the current Senate Majority Leader (as of 2024)?,Chuck Schumer,Mitch McConnell,Nancy Pelosi,Kevin McCarthy,true,false,false,false,USA,Politics,,,Medium
666388809d00580d4ad50cf0,205,Who was the first U.S. President to be impeached?,Andrew Johnson,Richard Nixon,Bill Clinton,Donald Trump,true,false,false,false,USA,Politics,,,Hard
666388809d00580d4ad50cf1,206,How many justices are on the U.S. Supreme Court?,Nine,Seven,Eleven,Eight,true,false,false,false,USA,Politics,,,Easy
666388809d00580d4ad50cf2,207,What is the minimum age requirement to be President of the United States?,35 years,30 years,40 years,45 years,true,false,false,false,USA,Politics,,,Medium
666388809d00580d4ad50cf3,208,Which landmark Supreme Court case legalized same-sex marriage in the United States?,Obergefell v. Hodges,Roe v. Wade,Brown v. Board of Education,Plessy v. Ferguson,true,false,false,false,USA,Politics,,,Hard
666388809d00580d4ad50cf4,209,Who is the current Secretary of State (as of 2024)?,Antony Blinken,Mike Pompeo,John Kerry,Hillary Clinton,true,false,false,false,USA,Politics,,,Medium
666388809d00580d4ad50cf5,210,What is the name of the first African American woman to be elected to the U.S. Senate?,Carol Moseley Braun,Kamala Harris,Shirley Chisholm,Condoleezza Rice,true,false,false,false,USA,Politics,,,Hard
666388809d00580d4ad50cf6,211,Which constitutional amendment abolished slavery in the United States?,Thirteenth Amendment,Fourteenth Amendment,Fifteenth Amendment,Twelfth Amendment,true,false,false,false,USA,Politics,,,Medium
666388809d00580d4ad50cf7,212,What is the term length for a U.S. Senator?,Six years,Four years,Two years,Eight years,true,false,false,false,USA,Politics,,,Easy
666388809d00580d4ad50cf8,213,Who appoints the Justices of the Supreme Court?,The President,The Senate,The Chief Justice,The Vice President,true,false,false,false,USA,Politics,,,Medium
666388809d00580d4ad50cf9,214,Which U.S. President served the shortest term?,William Henry Harrison,James Garfield,Zachary Taylor,Warren G. Harding,true,false,false,false,USA,Politics,,,Hard
666388809d00580d4ad50cfa,215,What is the primary role of the Federal Reserve?,Regulate monetary policy,Collect taxes,Enforce federal laws,Conduct elections,true,false,false,false,USA,Politics,,,Medium
666388809d00580d4ad50cfb,216,Which act was signed into law to combat climate change during President Biden's administration?,Inflation Reduction Act,Green New Deal,Paris Agreement,Clean Power Plan,true,false,false,false,USA,Politics,,,Hard
666388809d00580d4ad50cfc,217,Who is the first woman to serve as Vice President of the United States?,Kamala Harris,Hillary Clinton,Sarah Palin,Geraldine Ferraro,true,false,false,false,USA,Politics,,,Medium
666388809d00580d4ad50cfd,218,Which amendment to the U.S. Constitution provides for the direct election of Senators?,Seventeenth Amendment,Sixteenth Amendment,Fifteenth Amendment,Nineteenth Amendment,true,false,false,false,USA,Politics,,,Hard
666388809d00580d4ad50cfe,219,What is the highest court in the United States?,The Supreme Court,The Court of Appeals,The Federal Court,The District Court,true,false,false,false,USA,Politics,,,Easy
666388809d00580d4ad50cff,220,Who was the first President of the United States?,George Washington,Thomas Jefferson,John Adams,James Madison,true,false,false,false,USA,History,,,Easy
666388809d00580d4ad50d00,221,Which document declared the American colonies' independence from Britain?,The Declaration of Independence,The Constitution,The Bill of Rights,The Articles of Confederation,true,false,false,false,USA,History,,,Medium
666388809d00580d4ad50d01,222,"What year did the U.S. stock market crash, leading to the Great Depression?",1929,1933,1919,1941,true,false,false,false,USA,History,,,Hard
666388809d00580d4ad50d02,223,Who was the President of the Confederate States during the American Civil War?,Jefferson Davis,Abraham Lincoln,Ulysses S. Grant,Robert E. Lee,true,false,false,false,USA,History,,,Medium
666388809d00580d4ad50d03,224,What was the primary cause of the American Civil War?,Slavery,Economic differences,State rights,Territorial expansion,true,false,false,false,USA,History,,,Easy
666388809d00580d4ad50d04,225,Who was the U.S. President during the Louisiana Purchase?,Thomas Jefferson,James Madison,John Adams,Andrew Jackson,true,false,false,false,USA,History,,,Hard
666388809d00580d4ad50d05,226,Which U.S. state was the last to join the Union?,Hawaii,Alaska,Arizona,New Mexico,true,false,false,false,USA,History,,,Medium
666388809d00580d4ad50d06,227,What was the first capital of the United States?,Philadelphia,New York,Boston,"Washington, D.C.",true,false,false,false,USA,History,,,Easy
666388809d00580d4ad50d07,228,Who was the only U.S. President to resign from office?,Richard Nixon,Bill Clinton,Andrew Johnson,Gerald Ford,true,false,false,false,USA,History,,,Hard
666388809d00580d4ad50d08,229,Which President issued the Emancipation Proclamation?,Abraham Lincoln,Andrew Johnson,Ulysses S. Grant,James Buchanan,true,false,false,false,USA,History,,,Medium
666388809d00580d4ad50d09,230,What was the first permanent English colony in America?,Jamestown,Plymouth,Roanoke,Charleston,true,false,false,false,USA,History,,,Hard
666388809d00580d4ad50d0a,231,"Who was the leader of the civil rights movement known for his ""I Have a Dream"" speech?",Martin Luther King Jr.,Malcolm X,Rosa Parks,Thurgood Marshall,true,false,false,false,USA,History,,,Medium
666388809d00580d4ad50d0b,232,Which U.S. President signed the Social Security Act into law?,Franklin D. Roosevelt,Harry S. Truman,Herbert Hoover,Dwight D. Eisenhower,true,false,false,false,USA,History,,,Hard
666388809d00580d4ad50d0c,233,What major event brought the United States into World War II?,The attack on Pearl Harbor,The fall of France,The invasion of Poland,The sinking of the Lusitania,true,false,false,false,USA,History,,,Medium
666388809d00580d4ad50d0d,234,What was the primary goal of the Lewis and Clark Expedition?,Explore and map the western territory,Establish trade with Native Americans,Find a route to the Pacific Ocean,Collect scientific data,true,false,false,false,USA,History,,,Easy
666388809d00580d4ad50d0e,235,Who was the author of the Declaration of Independence?,Thomas Jefferson,Benjamin Franklin,John Adams,James Madison,true,false,false,false,USA,History,,,Medium
666388809d00580d4ad50d0f,236,In which year was the U.S. Constitution ratified?,1788,1776,1783,1791,true,false,false,false,USA,History,,,Hard
666388809d00580d4ad50d10,237,Who was the first Secretary of the Treasury of the United States?,Alexander Hamilton,Thomas Jefferson,John Jay,James Monroe,true,false,false,false,USA,History,,,Medium
666388809d00580d4ad50d11,238,What landmark Supreme Court case established judicial review in the United States?,Marbury v. Madison,McCulloch v. Maryland,Gibbons v. Ogden,Dred Scott v. Sandford,true,false,false,false,USA,History,,,Hard
666388809d00580d4ad50d12,239,Who was the leader of the American Revolutionary Army?,George Washington,Benedict Arnold,Thomas Paine,John Hancock,true,false,false,false,USA,History,,,Easy
666388809d00580d4ad50d13,240,"Who directed the epic science fiction film ""2001: A Space Odyssey""?",Stanley Kubrick,Ridley Scott,Steven Spielberg,George Lucas,true,false,false,false,USA,Hollywood,,,Medium
666388809d00580d4ad50d14,241,"Which actor played the character Jack Dawson in ""Titanic""?",Leonardo DiCaprio,Brad Pitt,Johnny Depp,Tom Cruise,true,false,false,false,USA,Hollywood,,,Easy
666388809d00580d4ad50d15,242,Which film won the first Academy Award for Best Picture in 1929?,Wings,The Jazz Singer,Sunrise,The Broadway Melody,true,false,false,false,USA,Hollywood,,,Hard
666388809d00580d4ad50d16,243,"Who is known as the ""Master of Suspense"" in Hollywood?",Alfred Hitchcock,Steven Spielberg,Martin Scorsese,Quentin Tarantino,true,false,false,false,USA,Hollywood,,,Medium
666388809d00580d4ad50d17,244,"Which actress won the Academy Award for Best Actress for her role in ""The Iron Lady""?",Meryl Streep,Julia Roberts,Nicole Kidman,Cate Blanchett,true,false,false,false,USA,Hollywood,,,Medium
666388809d00580d4ad50d18,245,Which movie marked the first appearance of the character Indiana Jones?,Raiders of the Lost Ark,Temple of Doom,The Last Crusade,Kingdom of the Crystal Skull,true,false,false,false,USA,Hollywood,,,Hard
666388809d00580d4ad50d19,246,Who played the character of Tony Stark in the Marvel Cinematic Universe?,Robert Downey Jr.,Chris Evans,Mark Ruffalo,Chris Hemsworth,true,false,false,false,USA,Hollywood,,,Easy
666388809d00580d4ad50d1a,247,"What is the name of the fictional African nation in ""Black Panther""?",Wakanda,Zamunda,Narnia,Gondor,true,false,false,false,USA,Hollywood,,,Medium
666388809d00580d4ad50d1b,248,"Which director is known for the ""Dollars Trilogy"" of Spaghetti Westerns?",Sergio Leone,John Ford,Sam Peckinpah,Clint Eastwood,true,false,false,false,USA,Hollywood,,,Hard
666388809d00580d4ad50d1c,249,"Who composed the iconic score for ""Star Wars""?",John Williams,Hans Zimmer,Ennio Morricone,James Horner,true,false,false,false,USA,Hollywood,,,Medium
666388809d00580d4ad50d1d,250,"Which actress starred as Ripley in the ""Alien"" film series?",Sigourney Weaver,Linda Hamilton,Jodie Foster,Jamie Lee Curtis,true,false,false,false,USA,Hollywood,,,Hard
666388809d00580d4ad50d1e,251,"Which film features the line ""Here's looking at you, kid""?",Casablanca,Gone with the Wind,The Godfather,Citizen Kane,true,false,false,false,USA,Hollywood,,,Medium
666388809d00580d4ad50d1f,252,What is the highest-grossing film of all time (as of 2024)?,Avatar,Avengers: Endgame,Titanic,Star Wars: The Force Awakens,true,false,false,false,USA,Hollywood,,,Easy
666388809d00580d4ad50d20,253,"Who played the lead role in the film ""Forrest Gump""?",Tom Hanks,Robin Williams,Kevin Costner,Harrison Ford,true,false,false,false,USA,Hollywood,,,Medium
666388809d00580d4ad50d21,254,"Which director is known for the films ""Pulp Fiction"" and ""Kill Bill""?",Quentin Tarantino,Guy Ritchie,David Fincher,Paul Thomas Anderson,true,false,false,false,USA,Hollywood,,,Hard
666388809d00580d4ad50d22,255,"What was the name of the computer in ""2001: A Space Odyssey""?",HAL 9000,Skynet,JARVIS,GLaDOS,true,false,false,false,USA,Hollywood,,,Medium
666388809d00580d4ad50d23,256,"Who played Neo in the ""Matrix"" film series?",Keanu Reeves,Matt Damon,Johnny Depp,Christian Bale,true,false,false,false,USA,Hollywood,,,Easy
666388809d00580d4ad50d24,257,"Which film is known for the line ""I am big! It's the pictures that got small.""?",Sunset Boulevard,Singin' in the Rain,All About Eve,Rebel Without a Cause,true,false,false,false,USA,Hollywood,,,Hard
666388809d00580d4ad50d25,258,"Which actor voiced Darth Vader in the original ""Star Wars"" trilogy?",James Earl Jones,Peter Cushing,Alec Guinness,David Prowse,true,false,false,false,USA,Hollywood,,,Medium
666388809d00580d4ad50d26,259,"Who directed the film ""Schindler's List""?",Steven Spielberg,Roman Polanski,Francis Ford Coppola,Oliver Stone,true,false,false,false,USA,Hollywood,,,Hard
666388809d00580d4ad50d27,260,What is the capital of the United States?,"Washington, D.C.",New York,Los Angeles,Chicago,true,false,false,false,USA,Geography,,,Easy
666388809d00580d4ad50d28,261,"Which U.S. state is known as the ""Sunshine State""?",Florida,California,Texas,Arizona,true,false,false,false,USA,Geography,,,Medium
666388809d00580d4ad50d29,262,What is the largest lake in the United States by surface area?,Lake Superior,Lake Michigan,Lake Huron,Lake Erie,true,false,false,false,USA,Geography,,,Hard
666388809d00580d4ad50d2a,263,Which river is the longest in the United States?,Missouri River,Mississippi River,Colorado River,Ohio River,true,false,false,false,USA,Geography,,,Medium
666388809d00580d4ad50d2b,264,What is the tallest mountain in North America?,Denali,Mount Whitney,Mount Elbert,Mount Rainier,true,false,false,false,USA,Geography,,,Easy
666388809d00580d4ad50d2c,265,In which state is the Grand Canyon located?,Arizona,Utah,Nevada,Colorado,true,false,false,false,USA,Geography,,,Hard
666388809d00580d4ad50d2d,266,Which U.S. state has the longest coastline?,Alaska,California,Florida,Hawaii,true,false,false,false,USA,Geography,,,Medium
666388809d00580d4ad50d2e,267,What is the name of the island that houses the Statue of Liberty?,Liberty Island,Ellis Island,Manhattan Island,Governors Island,true,false,false,false,USA,Geography,,,Easy
666388809d00580d4ad50d2f,268,Which U.S. state is home to the Great Smoky Mountains National Park?,Tennessee,North Carolina,Virginia,Georgia,true,false,false,false,USA,Geography,,,Hard
666388809d00580d4ad50d30,269,What is the name of the largest desert in the United States?,Great Basin Desert,Mojave Desert,Sonoran Desert,Chihuahuan Desert,true,false,false,false,USA,Geography,,,Medium
666388809d00580d4ad50d31,270,"Which state is known as the ""Land of 10,000 Lakes""?",Minnesota,Wisconsin,Michigan,Idaho,true,false,false,false,USA,Geography,,,Hard
666388809d00580d4ad50d32,271,Which U.S. state is the only one composed entirely of islands?,Hawaii,Alaska,Rhode Island,Florida,true,false,false,false,USA,Geography,,,Medium
666388809d00580d4ad50d33,272,What is the smallest state in the United States by area?,Rhode Island,Delaware,Connecticut,New Jersey,true,false,false,false,USA,Geography,,,Easy
666388809d00580d4ad50d34,273,Which river forms part of the border between Texas and Mexico?,Rio Grande,Colorado River,Pecos River,Arkansas River,true,false,false,false,USA,Geography,,,Hard
666388809d00580d4ad50d35,274,What is the name of the major fault line in California known for earthquakes?,San Andreas Fault,Cascadia Subduction Zone,Hayward Fault,Newport-Inglewood Fault,true,false,false,false,USA,Geography,,,Medium
666388809d00580d4ad50d36,275,"Which state is home to the largest volcano in the U.S., Mauna Loa?",Hawaii,Washington,Oregon,California,true,false,false,false,USA,Geography,,,Hard
666388809d00580d4ad50d37,276,What is the capital of Texas?,Austin,Dallas,Houston,San Antonio,true,false,false,false,USA,Geography,,,Medium
666388809d00580d4ad50d38,277,Which U.S. state has the highest average elevation?,Colorado,Utah,Nevada,Wyoming,true,false,false,false,USA,Geography,,,Hard
666388809d00580d4ad50d39,278,"Which river is known as the ""Mighty Mississippi""?",Mississippi River,Missouri River,Ohio River,Tennessee River,true,false,false,false,USA,Geography,,,Medium
666388809d00580d4ad50d3a,279,Which U.S. state is known for its potatoes?,Idaho,Iowa,Nebraska,Montana,true,false,false,false,USA,Geography,,,Easy
666388809d00580d4ad50d3b,280,"Who is known as the ""King of Pop""?",Michael Jackson,Elvis Presley,Prince,Justin Timberlake,true,false,false,false,USA,Music,,,Easy
666388809d00580d4ad50d3c,281,"Which artist released the album ""Lemonade"" in 2016?",Beyoncé,Rihanna,Taylor Swift,Lady Gaga,true,false,false,false,USA,Music,,,Medium
666388809d00580d4ad50d3d,282,What was the first music video played on MTV?,"""Video Killed the Radio Star"" by The Buggles","""Thriller"" by Michael Jackson","""Like a Virgin"" by Madonna","""Billie Jean"" by Michael Jackson",true,false,false,false,USA,Music,,,Hard
666388809d00580d4ad50d3e,283,"Who is the lead singer of the band ""Nirvana""?",Kurt Cobain,Eddie Vedder,Chris Cornell,Dave Grohl,true,false,false,false,USA,Music,,,Medium
666388809d00580d4ad50d3f,284,"Which artist is known for the hit song ""Born in the USA""?",Bruce Springsteen,Billy Joel,John Mellencamp,Bob Dylan,true,false,false,false,USA,Music,,,Easy
666388809d00580d4ad50d40,285,Who was the first female artist to be inducted into the Rock and Roll Hall of Fame?,Aretha Franklin,Janis Joplin,Tina Turner,Joan Baez,true,false,false,false,USA,Music,,,Hard
666388809d00580d4ad50d41,286,Which American artist won the Nobel Prize in Literature in 2016?,Bob Dylan,Leonard Cohen,Paul Simon,Bruce Springsteen,true,false,false,false,USA,Music,,,Medium
666388809d00580d4ad50d42,287,What is the best-selling album of all time in the USA?,"""Thriller"" by Michael Jackson","""Back in Black"" by AC/DC","""The Dark Side of the Moon"" by Pink Floyd","""The Wall"" by Pink Floyd",true,false,false,false,USA,Music,,,Medium
666388809d00580d4ad50d43,288,Who was the original drummer for The Beatles before Ringo Starr?,Pete Best,Stuart Sutcliffe,Richard Starkey,Brian Epstein,true,false,false,false,USA,Music,,,Hard
666388809d00580d4ad50d44,289,"Which artist is known for the song ""Purple Rain""?",Prince,David Bowie,Freddie Mercury,Elton John,true,false,false,false,USA,Music,,,Easy
666388809d00580d4ad50d45,290,Who is the youngest artist to win the Grammy for Album of the Year?,Billie Eilish,Taylor Swift,Adele,Lorde,true,false,false,false,USA,Music,,,Hard
666388809d00580d4ad50d46,291,"Which song by The Eagles is famous for the line ""You can check out anytime you like, but you can never leave""?","""Hotel California""","""Desperado""","""Take It Easy""","""Life in the Fast Lane""",true,false,false,false,USA,Music,,,Medium
666388809d00580d4ad50d47,292,"What band was originally named ""The New Yardbirds""?",Led Zeppelin,The Who,The Rolling Stones,Cream,true,false,false,false,USA,Music,,,Hard
666388809d00580d4ad50d48,293,Who is the best-selling female artist of all time in the USA?,Madonna,Whitney Houston,Mariah Carey,Celine Dion,true,false,false,false,USA,Music,,,Medium
666388809d00580d4ad50d49,294,"Which artist had a hit with the song ""Shake It Off""?",Taylor Swift,Katy Perry,Ariana Grande,Selena Gomez,true,false,false,false,USA,Music,,,Easy
666388809d00580d4ad50d4a,295,What was the first rap song to reach number one on the Billboard Hot 100?,"""Ice Ice Baby"" by Vanilla Ice","""Fight the Power"" by Public Enemy","""U Can't Touch This"" by MC Hammer","""Rapper's Delight"" by Sugarhill Gang",true,false,false,false,USA,Music,,,Hard
666388809d00580d4ad50d4b,296,"Which artist is known as the ""Queen of Soul""?",Aretha Franklin,Whitney Houston,Diana Ross,Tina Turner,true,false,false,false,USA,Music,,,Medium
666388809d00580d4ad50d4c,297,What was the first opera performed in the United States?,"""La Serva Padrona""","""Madama Butterfly""","""The Barber of Seville""","""Don Giovanni""",true,false,false,false,USA,Music,,,Hard
666388809d00580d4ad50d4d,298,"Who performed the famous guitar solo in ""Stairway to Heaven""?",Jimmy Page,Eric Clapton,Jimi Hendrix,Keith Richards,true,false,false,false,USA,Music,,,Easy
666388809d00580d4ad50d4e,299,"Which American singer-songwriter is known for the song ""Fire and Rain""?",James Taylor,John Denver,Paul Simon,Carole King,true,false,false,false,USA,Music,,,Medium
666388809d00580d4ad50d4f,300,Who is the all-time leading scorer in NBA history (as of 2024)?,LeBron James,Kareem Abdul-Jabbar,Michael Jordan,Kobe Bryant,true,false,false,false,USA,Sports,,,Easy
666388809d00580d4ad50d50,301,Which NFL team has won the most Super Bowls?,Pittsburgh Steelers,New England Patriots,Dallas Cowboys,San Francisco 49ers,true,false,false,false,USA,Sports,,,Medium
